name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chennai,2023-11-24,31.2,25.9,28.2,40.9,25.9,33.2,25.4,84.8,4.409,100,8.33,0,,28.1,14,66.4,1011.8,76.3,5.1,237.5,20.4,8,30,2023-11-24 6:11:40,2023-11-24 17:39:07,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-25,30.6,24.9,27.4,39.9,24.9,30.7,24.9,86.4,37.712,100,12.5,0,,33.8,14,27.1,1013.1,84.7,3.3,147.8,12.7,7,30,2023-11-25 6:12:10,2023-11-25 17:39:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-26,29.9,24.3,27.5,36.8,24.3,31.1,24.6,84.5,11.921,100,8.33,0,,29.9,20.3,43.9,1014,86,3.7,236.2,20.4,8,30,2023-11-26 6:12:41,2023-11-26 17:39:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-27,30.8,25.3,27.6,38.7,25.3,30.9,24.8,85.2,18.669,100,16.67,0,,33.5,17.5,60.2,1012.5,86.8,4.1,237.5,20.5,8,30,2023-11-27 6:13:12,2023-11-27 17:39:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-28,29.9,25.7,27.8,38,25.7,32.1,24.9,84.6,10.521,100,4.17,0,,26.6,16.7,44.5,1011.7,85.9,4.2,238.7,20.7,8,30,2023-11-28 6:13:43,2023-11-28 17:39:35,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-29,28.1,24.2,25.8,33.9,24.2,26.8,24.2,91.4,105.885,100,25,0,,24.1,11.8,15.7,1012.3,88.4,3.1,172.3,14.8,6,10,2023-11-29 6:14:15,2023-11-29 17:39:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-11-30,27.7,23.7,25.4,33,23.7,26.1,23.9,91.6,59.335,100,16.67,0,,21.2,14.9,41.5,1013,90.2,3.9,137.7,11.9,6,10,2023-11-30 6:14:47,2023-11-30 17:39:55,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-12-01,29.3,24.7,27,37.2,24.7,29.9,24.7,87.5,7.805,100,8.33,0,,36,18.1,15.7,1011.5,87.1,3.4,231.7,20.2,8,30,2023-12-01 6:15:19,2023-12-01 17:40:07,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-12-02,28.7,24.2,26.7,34.8,24.2,28.8,24.6,88.6,34.646,100,20.83,0,,44.3,19.2,22.5,1009.5,89.6,3.2,174.6,15,7,30,2023-12-02 6:15:52,2023-12-02 17:40:20,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-12-03,27.6,24.2,25.7,32.5,24.2,26.5,24.3,91.9,107.371,100,33.33,0,,56.5,17.5,358.3,1007.3,95.2,2.5,32.2,2.7,2,10,2023-12-03 6:16:24,2023-12-03 17:40:34,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-12-04,25,23.4,24.1,25,23.4,24.1,23,93.3,428.578,100,33.33,0,,68,46.4,293.9,1000.4,100,1.8,1.8,0,0,10,2023-12-04 6:16:57,2023-12-04 17:40:49,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,"VOMM,43279099999,AUCE,43278099999"
chennai,2023-12-05,31,24,27.4,37.7,24,31,24.5,84.5,10.53,100,8.33,0,,62.6,18.4,227.1,1005.7,88.8,4.2,75.8,6.6,4,30,2023-12-05 6:17:30,2023-12-05 17:41:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-06,32,26,28.7,44,26,35.3,26.4,87.2,0,0,0,0,,16.9,13,163.6,1008.5,82.9,4.3,232.9,20.1,8,30,2023-12-06 6:18:03,2023-12-06 17:41:22,0.78,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-07,31,26,27.7,40.6,26,31.6,25.6,89,0.274,100,4.17,0,,17.3,16.6,74.8,1010.4,67,4,231.7,19.9,8,30,2023-12-07 6:18:36,2023-12-07 17:41:40,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-08,29.1,25.7,27.2,35.8,25.7,30,24.9,87.6,3.628,100,8.33,0,,23.8,14.8,31.4,1011.3,81.1,3.8,231.3,19.9,8,30,2023-12-08 6:19:09,2023-12-08 17:41:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-09,30.2,24.9,27.3,37.4,24.9,30.4,24.6,85.5,0,0,0,0,,27.4,16.6,33.3,1012.2,67.9,3.2,233.7,20.2,8,30,2023-12-09 6:19:42,2023-12-09 17:42:19,0.88,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-10,29.6,25.7,27.2,35.6,25.7,29.8,24.2,83.7,0,0,0,0,,28.1,18.4,41.6,1011.6,68.3,3.8,229.8,20,8,10,2023-12-10 6:20:16,2023-12-10 17:42:40,0.91,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-11,29,24.1,26.7,34.5,24.1,28.7,23.5,82.5,0.145,100,4.17,0,,25.2,14.8,50.6,1012.1,58.7,4,199,17.3,7,10,2023-12-11 6:20:49,2023-12-11 17:43:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-12,29.3,23.3,26.1,34.5,23.3,27.3,22.5,81.2,0,0,0,0,,24.1,18.4,69.1,1011.6,49.4,4.3,203.1,17.6,8,10,2023-12-12 6:21:22,2023-12-12 17:43:25,0.98,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-13,29,23,26,32.7,23,27.1,22.1,79.7,0,0,0,0,,27,24.1,57.8,1012.3,52.9,4.3,231.9,20.1,8,10,2023-12-13 6:21:54,2023-12-13 17:43:48,0,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-14,29.5,23.9,26.4,32.7,23.9,27.8,21.8,76.2,0,0,0,0,,28.4,22.3,44.6,1013.3,61.9,4.1,238.8,20.6,8,10,2023-12-14 6:22:27,2023-12-14 17:44:12,0.05,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-15,27,25,25.6,30.1,25,25.9,23.4,87.5,9.275,100,12.5,0,,33.8,11.2,24.8,1013.5,85.2,3,103.8,8.9,5,10,2023-12-15 6:23:00,2023-12-15 17:44:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-16,29,24.8,26.8,34.5,24.8,29,24.2,86,2.902,100,4.17,0,,33.5,22.3,54.1,1012.7,82.4,4,177.3,15.3,8,10,2023-12-16 6:23:32,2023-12-16 17:45:03,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,1,"VOMM,43279099999,43278099999"
chennai,2023-12-17,30,26,27.4,35.1,26,30,23.5,79.7,0,0,0,0,,35.3,27.7,64.7,1012.5,76.8,4.7,189.7,16.4,8,10,2023-12-17 6:24:04,2023-12-17 17:45:30,0.15,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-18,29,25,27,32.7,25,28.7,22.3,75.7,0,0,0,0,,33.8,25.9,61.6,1013.6,65.2,5,126.5,10.8,5,10,2023-12-18 6:24:35,2023-12-18 17:45:57,0.19,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-19,29.2,24.8,26.9,32,24.8,28.2,21.7,73.5,0,0,0,0,,32.8,20.5,43.3,1014.1,52.7,4.6,237.5,20.5,8,10,2023-12-19 6:25:07,2023-12-19 17:46:25,0.22,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-20,29,25,26.7,32.7,25,28.2,22.4,77.7,0,0,0,0,,30.6,18.4,37.4,1013.8,65.4,3.9,143.8,12.4,5,10,2023-12-20 6:25:37,2023-12-20 17:46:53,0.25,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-21,29,24.2,26.4,32.7,24.2,27.3,22.5,79.7,0,0,0,0,,27.7,20.5,36.4,1013.7,73.6,3.4,120.7,10.4,5,10,2023-12-21 6:26:08,2023-12-21 17:47:22,0.3,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-22,29,22.3,25.2,32.7,22.3,26,20.9,77.9,0,0,0,0,,25.9,16.6,37.2,1014,51.8,3.7,226,19.5,7,10,2023-12-22 6:26:38,2023-12-22 17:47:52,0.33,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-23,29.1,21,25,31.4,21,25.7,20.1,75.2,0,0,0,0,,23,14.8,39.5,1014.8,51,4.2,213.7,18.4,8,10,2023-12-23 6:27:08,2023-12-23 17:48:22,0.37,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-24,28,23.7,25.8,31.3,23.7,26.9,22.2,80.5,0,0,0,0,,33.5,22.3,23.4,1015.7,68.3,3.7,126,10.8,4,10,2023-12-24 6:27:37,2023-12-24 17:48:53,0.4,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-25,29,25,26.6,34.5,25,28.2,23.5,83.3,0,0,0,0,,31,26.6,38.2,1015,79.4,4.8,231,20,8,10,2023-12-25 6:28:05,2023-12-25 17:49:24,0.44,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,remote"
chennai,2023-12-26,29,23,26.1,33.6,23,27.6,22,78.5,0,0,0,0,,27.7,22.3,31.7,1015,58.8,6.9,203.3,17.6,8,10,2023-12-26 6:28:33,2023-12-26 17:49:56,0.47,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999,remote"
chennai,2023-12-27,30,23,26.4,34.1,23,27.9,22.2,78.6,0,0,0,0,,29.9,20.5,27,1015.6,51.6,5,194.2,16.7,9,10,2023-12-27 6:29:00,2023-12-27 17:50:28,0.5,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-28,30,24.8,26.8,35.1,24.8,28.5,23,79.8,0,0,0,0,,29.9,18.4,35.9,1014.4,63.2,4.8,230.5,19.8,8,10,2023-12-28 6:29:27,2023-12-28 17:51:00,0.54,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-29,29.2,24.4,26.6,33.6,24.4,28.2,23,80.7,0,0,0,0,,30.6,18.4,37.6,1014.5,64.8,4.9,204.4,17.7,8,10,2023-12-29 6:29:53,2023-12-29 17:51:33,0.57,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-30,30,23.5,26.5,34.1,23.5,27.8,21.9,76.3,0,0,0,0,,26.3,16.6,45.1,1014.3,51.7,4.9,197.8,17,8,10,2023-12-30 6:30:18,2023-12-30 17:52:06,0.6,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2023-12-31,29.2,22,25.7,32,22,26.6,21.2,76.9,0,0,0,0,,24.1,18.4,50.7,1013.7,51.3,4.3,154.7,13.2,7,10,2023-12-31 6:30:43,2023-12-31 17:52:39,0.64,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-01,29.1,21.7,25.7,32,21.7,26.7,20.9,75.3,0,0,0,0,,24.1,18.4,46.5,1014.1,45,3.8,184,15.9,8,10,2024-01-01 6:31:07,2024-01-01 17:53:13,0.67,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-02,28.7,22.8,25.7,31,22.8,26.5,21.1,76.3,0,0,0,0,,23.4,18.4,57,1013.2,65.5,4.1,181.4,15.7,8,10,2024-01-02 6:31:30,2024-01-02 17:53:46,0.7,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-03,29,22.5,25.9,32,22.5,27.2,21.7,78.2,0.145,100,4.17,0,,25.9,20.5,62.5,1012.5,70.4,4,150.8,13,7,10,2024-01-03 6:31:52,2024-01-03 17:54:20,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-04,29.5,23.9,25.9,33.6,23.9,26.8,22.7,82.8,13.433,100,8.33,0,,29.9,16.6,52.3,1012.5,86.8,3.5,215.2,18.6,8,10,2024-01-04 6:32:13,2024-01-04 17:54:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-05,29,24.7,26.5,33.6,24.7,28.1,23.1,82,0.073,100,4.17,0,,28.1,16.6,33,1012.4,86,3.7,124.3,10.7,7,10,2024-01-05 6:32:34,2024-01-05 17:55:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-06,28.3,25.8,26.7,31.9,25.8,28.2,23.3,81.8,0.274,100,4.17,0,,31.7,18.4,40.2,1012.5,88.4,4.7,47,4.1,2,10,2024-01-06 6:32:54,2024-01-06 17:56:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-07,26,23,24.9,26,23,24.9,22.9,89,22.141,100,20.83,0,,39.2,14.8,36,1012.9,90.3,3.5,13.9,1.2,1,10,2024-01-07 6:33:12,2024-01-07 17:56:36,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-08,27,23.8,25.5,30.1,23.8,26.2,23.7,89.9,42.275,100,16.67,0,,39.2,13,50.1,1013.4,91.9,3.5,13.3,1.2,0,10,2024-01-08 6:33:30,2024-01-08 17:57:11,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,1,"VOMM,43279099999,43278099999"
chennai,2024-01-09,29,24.9,27,33.6,24.9,28.7,23.2,80.2,0,0,0,0,,29.9,22.3,59.6,1013.9,72.6,4.8,209.3,18,8,10,2024-01-09 6:33:47,2024-01-09 17:57:45,0.93,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-10,30,24,26.8,34.1,24,28.1,22.4,77.8,0,0,0,0,,27,22.3,68.3,1013.5,51.9,4.8,217.3,18.6,8,10,2024-01-10 6:34:03,2024-01-10 17:58:19,0.96,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-11,30,24.3,26.9,33.3,24.3,28.3,22.3,77,0,0,0,0,,28.1,18.4,54,1014.1,47.8,4.3,241.5,20.9,9,10,2024-01-11 6:34:18,2024-01-11 17:58:52,0,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-12,30,23.8,26.4,34.1,23.8,27.7,22.5,79.7,0,0,0,0,,23.8,18.4,62.4,1014,42.1,4.3,225.6,19.4,9,10,2024-01-12 6:34:32,2024-01-12 17:59:26,0.03,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-13,30,24,26.6,34.1,24,28.1,23,80.8,0,0,0,0,,20.5,16.6,55.6,1014.2,42,3.3,246.8,21.2,9,10,2024-01-13 6:34:45,2024-01-13 18:00:00,0.06,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-14,31,23.8,26.4,33.7,23.8,27.1,22.1,79,0,0,0,0,,19.8,20.5,57.3,1013.6,34.5,2.8,251.7,21.7,9,10,2024-01-14 6:34:56,2024-01-14 18:00:33,0.1,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-15,29.5,23,25.6,32,23,26.6,21.5,79,0,0,0,0,,16.2,13,75.6,1013,43.7,3.7,253.5,22,9,10,2024-01-15 6:35:07,2024-01-15 18:01:06,0.13,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-16,30,21.7,25.3,31.3,21.7,25.7,19.8,73.1,0,0,0,0,,18,13,83.9,1012.1,32.5,4.8,257,22.3,9,10,2024-01-16 6:35:17,2024-01-16 18:01:39,0.17,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-17,30,21.5,25.5,32.6,21.5,26.2,20.3,74,0,0,0,0,,18.4,14.8,93.1,1011.7,26.5,5.6,257.3,22.3,9,10,2024-01-17 6:35:26,2024-01-17 18:02:12,0.2,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-18,30,21.9,26,34.1,21.9,27.3,21.8,78.5,0,0,0,0,,20.2,14.8,76.5,1012.2,41.9,5.5,253.8,22,9,10,2024-01-18 6:35:33,2024-01-18 18:02:44,0.25,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-19,30,23.4,26.6,34.1,23.4,28,22.3,78.2,0,0,0,0,,19.8,14.8,68.3,1012.7,45.6,5.5,245.4,21.3,8,10,2024-01-19 6:35:40,2024-01-19 18:03:16,0.27,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-20,30,24,26.6,34.1,24,27.9,22.1,77.2,0,0,0,0,,24.1,14.8,72.6,1013.7,48.9,5.5,254.1,22.1,9,10,2024-01-20 6:35:45,2024-01-20 18:03:48,0.31,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-21,30.2,23.4,26.6,32.7,23.4,27.6,21.5,74.7,0,0,0,0,,22.7,11.2,110.4,1013.7,30.6,5.5,257.9,22.5,9,10,2024-01-21 6:35:50,2024-01-21 18:04:19,0.34,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-22,30.2,23.1,26.4,33.3,23.1,27.7,21.7,76.5,0,0,0,0,,15.8,14.8,134.3,1014.6,37,5.7,257.6,22.5,9,10,2024-01-22 6:35:53,2024-01-22 18:04:50,0.38,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-23,30,23,26.6,34.1,23,28.2,21.9,75.9,0,0,0,0,,16.6,18.4,140,1014.2,43.4,5.3,228.1,19.9,9,10,2024-01-23 6:35:55,2024-01-23 18:05:20,0.41,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-24,31.1,22.8,27.1,33.7,22.8,28.3,21.3,72,0,0,0,0,,16.2,16.6,163,1013.6,32.4,5.3,259.3,22.5,9,10,2024-01-24 6:35:56,2024-01-24 18:05:50,0.45,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-25,30.5,23,26.7,34.1,23,28.1,21.5,73.9,0,0,0,0,,17.3,14.8,125.7,1014.6,34.3,5.2,260.7,22.5,9,10,2024-01-25 6:35:56,2024-01-25 18:06:20,0.5,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-26,30,23.3,26.4,34.1,23.3,27.6,21.8,76.8,0,0,0,0,,23,16.6,70.3,1016.4,48.4,5.1,194.3,16.8,8,10,2024-01-26 6:35:55,2024-01-26 18:06:49,0.52,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-27,31,23.7,27,35.5,23.7,28.8,22,74.8,0,0,0,0,,22,22.3,63.8,1016.2,49.3,5.6,258.3,22.4,9,10,2024-01-27 6:35:52,2024-01-27 18:07:17,0.55,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-28,30,25,27.5,34.1,25,29.4,22.1,72.7,0,0,0,0,,25.2,24.1,80,1016,53.2,5.4,234.4,20.2,8,10,2024-01-28 6:35:49,2024-01-28 18:07:45,0.58,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-29,30,23,26.3,32.6,23,27,19.9,68.7,0,0,0,0,,23,22.3,64.8,1015.6,41.8,5.7,267.8,23.3,9,10,2024-01-29 6:35:44,2024-01-29 18:08:13,0.62,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-30,30,23,26.3,33.3,23,27.3,20.8,72.4,0,0,0,0,,27.7,20.5,52.3,1014.5,43.1,5.6,253.3,22,9,10,2024-01-30 6:35:39,2024-01-30 18:08:40,0.65,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-01-31,31,23,26.9,36.5,23,28.9,22.3,76.4,0,0,0,0,,26.6,16.6,91.4,1014.2,40.1,5.3,225.8,19.5,9,10,2024-01-31 6:35:32,2024-01-31 18:09:06,0.68,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-01,31,25,27.7,37.7,25,30.8,23.9,80.2,0,0,0,0,,26.6,14.8,116.7,1014.1,53.7,5.4,250.8,21.8,9,30,2024-02-01 6:35:24,2024-02-01 18:09:32,0.71,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-02,31.3,25.9,28.1,37.7,25.9,31.4,24.1,79.2,0,0,0,0,,24.1,20.5,130.2,1013.9,50.8,5.9,249,21.5,8,30,2024-02-02 6:35:15,2024-02-02 18:09:57,0.75,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-03,31,24.9,27.4,34.6,24.9,29.4,22.9,76.9,0,0,0,0,,23.4,16.6,98.6,1014.7,41.9,5.9,267.3,23.3,9,10,2024-02-03 6:35:05,2024-02-03 18:10:22,0.75,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-04,31.2,23.4,27.2,35.4,23.4,28.8,22.2,74.9,0,0,0,0,,22.3,16.6,81.9,1016.1,38.6,5.8,270,23.3,9,10,2024-02-04 6:34:54,2024-02-04 18:10:46,0.81,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-05,31,23.6,27,34.6,23.6,28.5,21.8,74.2,0,0,0,0,,18,18.4,82.1,1016.2,42.9,5.7,272,23.5,9,10,2024-02-05 6:34:42,2024-02-05 18:11:10,0.85,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-06,30.5,23.8,26.7,34.1,23.8,28.2,22.1,76.4,0,0,0,0,,16.6,18.4,93.9,1015.8,36.4,5.2,273.2,23.6,9,10,2024-02-06 6:34:29,2024-02-06 18:11:33,0.88,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-07,32,23,26.8,34.2,23,27.8,21.2,73.4,0,0,0,0,,15.1,14.8,86.5,1015.1,30.4,5.7,276.5,23.8,9,10,2024-02-07 6:34:15,2024-02-07 18:11:55,0.91,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999,remote"
chennai,2024-02-08,31.1,23,26.8,35.5,23,28.5,22.5,78,0,0,0,0,,18.4,16.6,142.6,1014.2,28.4,5,273.2,23.6,9,5,2024-02-08 6:34:00,2024-02-08 18:12:17,0.94,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-09,31.3,23.9,27.3,35.5,23.9,29.4,22.8,77,0,0,0,0,,22.3,16.6,101.4,1015.1,40.5,5.4,276.4,23.9,9,10,2024-02-09 6:33:44,2024-02-09 18:12:38,0.98,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-10,32,25.7,28.3,36.8,25.7,31.1,23,73.7,0,0,0,0,,23.4,22.3,93.7,1016.2,42.6,5.5,236.5,20.4,9,10,2024-02-10 6:33:27,2024-02-10 18:12:58,0,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999,remote"
chennai,2024-02-11,31,24.8,27.5,34.6,24.8,29.1,22,72.5,0,0,0,0,,22.7,24.1,87.5,1016.7,50.8,4.9,239,20.8,9,10,2024-02-11 6:33:08,2024-02-11 18:13:18,0.05,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-12,30.9,23,26.8,33.9,23,28.3,21.4,73.2,0,0,0,0,,22.3,22.3,86.8,1016.2,51.3,5.8,278.8,24.1,9,10,2024-02-12 6:32:49,2024-02-12 18:13:38,0.08,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-13,31.1,24,27.4,35.5,24,29.7,22.6,75.7,0,0,0,0,,25.6,20.5,64.8,1015.6,51.2,5.4,149.7,13.1,6,10,2024-02-13 6:32:29,2024-02-13 18:13:56,0.11,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-14,32,25,27.9,35.8,25,30,22.4,73.2,0,0,0,0,,25.2,22.3,69.3,1014.8,41.2,5.5,280.1,24.2,10,10,2024-02-14 6:32:08,2024-02-14 18:14:15,0.15,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-15,31,24,27.3,34.6,24,28.9,21.9,73.5,0,0,0,0,,23,22.3,78.6,1014.8,48.5,5.6,272.3,23.6,9,10,2024-02-15 6:31:46,2024-02-15 18:14:32,0.18,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-16,32,24,27.9,34.9,24,30,22,71.3,0,0,0,0,,24.5,24.1,69.3,1014.9,40.4,5.3,276.8,24,9,10,2024-02-16 6:31:24,2024-02-16 18:14:49,0.25,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-17,32,24,27.5,34.2,24,29.1,21.8,72.6,0,0,0,0,,21.2,18.4,60.7,1013.8,29.1,5.6,282.9,24.4,10,10,2024-02-17 6:31:00,2024-02-17 18:15:05,0.25,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
chennai,2024-02-18,31,23.4,27.3,34.6,23.4,29.2,22.3,75.3,0,0,0,0,,26.3,18.4,105.3,1013.1,27.3,5.3,290.8,25.1,10,10,2024-02-18 6:30:35,2024-02-18 18:15:21,0.29,Partially cloudy,Partly cloudy throughout the day.,0,"VOMM,43279099999,43278099999"
